id_municipio,nome,sigla_uf,rede_nome,alunos,taxa_real,risco,ganho_pp,ganho_acumulado,particao
2900900,Almadina,BA,Municipal,46,23.91304347826087,96.33781102283491,0.0007848659765243346,5.913700905315995,treino
1700301,Aguiarnópolis,TO,Municipal,77,40.920041298611906,89.79391298836397,0.0007844312042031597,5.914485336520198,teste
2916609,Itapitanga,BA,Municipal,71,36.61971830985915,98.12916447106296,0.0007836806648526475,5.915269017185051,validacao
2510907,Paulista,PB,Municipal,72,40.28734267394918,55.59376462885312,0.0007831486969743942,5.916052165882025,validacao
1504976,Nova Ipixuna,PA,Municipal,182,52.5281400750402,96.34772732640222,0.0007825010426769846,5.916834666924702,treino
4320677,Sinimbu,RS,Municipal,63,36.340936142857146,75.99834303450555,0.0007818953341890124,5.917616562258891,treino
1712504,Marianópolis do Tocantins,TO,Municipal,58,36.705120990433315,87.57716772736529,0.0007816855482468636,5.918398247807137,teste
2512705,Remígio,PB,Municipal,142,49.27059127291505,60.313017059299035,0.0007807448849042135,5.919178992692042,treino
2901304,Andaraí,BA,Municipal,136,47.794117647058826,97.12646205003169,0.0007805988545062611,5.919959591546548,treino
2407609,Messias Targino,RN,Municipal,38,26.31578947368421,95.1630982999201,0.0007805504937900565,5.920740142040338,treino
3530805,Mogi Mirim,SP,Municipal,657,57.70039842437626,74.68393688651828,0.0007769495985188463,5.921517091638857,treino
3512209,Conchal,SP,Municipal,337,55.54409223416883,62.522930830890154,0.0007744662537470834,5.9222915578926045,teste
2605301,Exu,PE,Municipal,335,55.21955973400596,50.49775145640911,0.0007742038609751743,5.92306576175358,treino
2503209,Cabedelo,PB,Municipal,557,57.23813904586673,79.53801443008912,0.0007682374761445709,5.923833999229724,validacao
4311403,Lajeado,RS,Estadual,154,51.19920528473844,91.03024080893508,0.0007672986295670491,5.924601297859291,teste
5106828,Porto Esperidião,MT,Municipal,141,49.79997499687461,70.11806706082851,0.000766091587894148,5.925367389447185,treino
4301875,Barra do Quaraí,RS,Municipal,47,25.53191489361702,80.98464446955693,0.0007658535773104734,5.926133243024496,validacao
2918555,Jussari,BA,Municipal,57,31.57894736842105,92.81101727959215,0.0007653794526417988,5.926898622477138,treino
2504900,Cruz do Espírito Santo,PB,Municipal,115,47.6295900450416,82.11731559527328,0.0007620610540857433,5.927660683531224,treino
2614709,Tacaimbó,PE,Municipal,96,44.0083053193593,78.35279320590979,0.0007620539422157133,5.92842273747344,treino
2112506,Tutóia,MA,Municipal,637,57.60587788774151,81.51973057365025,0.0007594429376653232,5.929182180411106,validacao
2916203,Itapé,BA,Municipal,65,35.38461538461539,97.91899874264463,0.0007555176595333618,5.929937698070639,treino
4306601,Dom Pedrito,RS,Estadual,180,51.691463524336186,89.02755430152749,0.000755022700982803,5.9306927207716225,treino
2405108,Jandaíra,RN,Municipal,43,29.903900508762014,96.33372458104415,0.0007547557411908015,5.931447476512814,teste
2917359,Jaborandi,BA,Municipal,95,43.1578947368421,91.13283378847376,0.0007540952855273374,5.932201571798341,treino
2918803,Laje,BA,Municipal,110,45.45454545454545,99.44910567189802,0.0007533840985243252,5.932954955896865,teste
2915007,Itaeté,BA,Municipal,110,45.45454545454545,98.98831643110965,0.0007533840985243252,5.933708339995389,treino
1717008,Pindorama do Tocantins,TO,Municipal,56,33.84716300426369,86.82349163808703,0.00075324280937306,5.934461582804762,teste
2413409,Serra Negra do Norte,RN,Municipal,48,31.5667380442541,94.09668575560569,0.0007528132524232408,5.9352143960571855,treino
1304401,Urucurituba,AM,Estadual,39,30.538589672404218,89.37980658597252,0.0007521499520117646,5.9359665460091975,teste
1702000,Araguaçu,TO,Municipal,59,40.54945054945055,77.32533350906175,0.0007513975161625776,5.93671794352536,treino
4322202,Tupanciretã,RS,Municipal,90,44.372294215686274,82.46541095903439,0.0007509309727473547,5.937468874498107,validacao
1600550,Pracuúba,AP,Municipal,48,30.655312847093672,88.3022250072035,0.000749021203323179,5.93821789570143,validacao
3104502,Arinos,MG,Municipal,105,46.87474197010982,61.47877209471092,0.000747926449463209,5.938965822150894,treino
