id_municipio,nome,sigla_uf,rede_nome,alunos,prob_bater_meta,taxa_real,bateu_meta
3543204,Ribeirão do Sul,SP,Municipal,46,84.3,58.9,0
3543238,Ribeirão dos Índios,SP,Municipal,12,73.4,91.7,1
3545100,Salmourão,SP,Municipal,54,65.5,61.7,1
3546603,Santa Fé do Sul,SP,Municipal,338,61.2,54.0,0
3548054,Santo Antônio do Aracanguá,SP,Municipal,87,52.2,62.2,1
3548609,São Bento do Sapucaí,SP,Municipal,75,51.7,57.9,0
3549102,São João da Boa Vista,SP,Municipal,627,44.3,61.6,1
3549250,São João de Iracema,SP,Municipal,18,53.7,44.4,0
3549300,São João do Pau d'Alho,SP,Municipal,14,87.7,100.0,1
3550506,São Pedro do Turvo,SP,Municipal,84,73.0,71.4,1
3550704,São Sebastião,SP,Municipal,985,17.6,44.4,0
3551306,Sebastianópolis do Sul,SP,Municipal,34,87.4,75.9,1
3551900,Severínia,SP,Municipal,161,19.6,61.7,1
3552007,Silveiras,SP,Municipal,70,48.1,47.3,0
3552106,Socorro,SP,Estadual,31,72.7,67.7,1
3552106,Socorro,SP,Municipal,216,36.2,59.7,0
3552205,Sorocaba,SP,Estadual,970,81.1,67.7,1
3552205,Sorocaba,SP,Municipal,5364,26.9,52.4,0
3552551,Suzanápolis,SP,Municipal,32,85.9,90.8,1
3553104,Taiaçu,SP,Municipal,46,71.0,38.7,0
3553203,Taiúva,SP,Municipal,61,82.6,57.4,0
3553401,Tanabi,SP,Municipal,233,76.8,74.1,1
3553500,Tapiraí,SP,Municipal,103,45.5,57.5,0
3553658,Taquaral,SP,Municipal,11,87.6,27.3,0
3553856,Taquarivaí,SP,Municipal,83,69.5,47.2,0
3554656,Torre de Pedra,SP,Municipal,26,60.6,30.8,0
3554755,Trabiju,SP,Municipal,19,78.7,47.4,0
3554805,Tremembé,SP,Municipal,312,22.8,54.7,0
3555000,Tupã,SP,Estadual,204,79.9,61.5,1
3555000,Tupã,SP,Municipal,332,45.4,51.2,0
3555356,Ubarana,SP,Municipal,69,60.7,74.4,1
3555604,Uchoa,SP,Municipal,98,47.1,87.6,1
3556206,Valinhos,SP,Municipal,829,34.5,48.2,0
3556503,Várzea Paulista,SP,Municipal,1188,18.4,53.2,0
3556909,Vista Alegre do Alto,SP,Municipal,87,85.8,52.9,0
3557154,Zacarias,SP,Municipal,25,57.0,80.0,1
3557204,Chavantes,SP,Municipal,112,28.8,51.6,0
3557303,Estiva Gerbi,SP,Municipal,84,49.8,51.5,0
4100103,Abatiá,PR,Municipal,76,56.4,58.5,0
4101507,Arapongas,PR,Municipal,1193,94.4,71.0,1
4101705,Araruna,PR,Municipal,173,94.3,77.5,1
4101853,Ariranha do Ivaí,PR,Municipal,26,85.2,69.8,1
4102000,Assis Chateaubriand,PR,Municipal,393,95.4,80.3,1
4103008,Boa Esperança,PR,Municipal,54,95.4,92.9,1
4103040,Boa Ventura de São Roque,PR,Municipal,64,89.6,60.5,1
4103057,Boa Vista da Aparecida,PR,Municipal,90,92.9,53.3,0
4103370,Brasilândia do Sul,PR,Municipal,36,85.6,77.7,1
4103453,Cafelândia,PR,Municipal,289,93.2,78.1,1
4103800,Cambira,PR,Municipal,91,93.9,83.6,1
4103909,Campina da Lagoa,PR,Municipal,227,94.1,77.7,1
4104055,Campo Bonito,PR,Municipal,47,89.2,78.3,1
4104253,Campo Magro,PR,Municipal,345,58.2,58.0,0
4104451,Cantagalo,PR,Municipal,184,92.3,71.8,1
4105409,Chopinzinho,PR,Municipal,232,94.5,70.8,1
4105904,Colorado,PR,Municipal,204,95.4,78.2,1
4106506,Coronel Vivida,PR,Municipal,301,93.4,74.6,1
4106555,Corumbataí do Sul,PR,Municipal,58,92.5,88.0,1
4106605,Cruzeiro do Oeste,PR,Municipal,241,95.7,73.5,1
4107009,Curiúva,PR,Municipal,159,91.6,68.9,1
4107124,Diamante do Sul,PR,Municipal,36,86.9,83.3,1
4107157,Diamante D'Oeste,PR,Municipal,74,85.8,74.3,1
4107538,Entre Rios do Oeste,PR,Municipal,50,93.5,96.2,1
4107900,Floresta,PR,Municipal,167,92.6,74.0,1
4108403,Francisco Beltrão,PR,Municipal,1041,95.4,76.4,1
4108452,Foz do Jordão,PR,Municipal,82,93.5,78.1,1
4111258,Itaperuçu,PR,Municipal,443,43.4,52.5,0
4111506,Ivaiporã,PR,Municipal,257,77.5,72.4,1
4111555,Ivaté,PR,Municipal,83,93.7,77.2,1
4112108,Jandaia do Sul,PR,Municipal,184,95.2,68.6,1
4112207,Janiópolis,PR,Municipal,56,90.3,77.3,1
4112405,Japurá,PR,Municipal,90,95.6,80.9,1
4112504,Jardim Alegre,PR,Municipal,94,68.2,77.7,1
4112801,Joaquim Távora,PR,Municipal,165,90.1,85.1,1
4113205,Lapa,PR,Municipal,505,95.4,74.8,1
4113304,Laranjeiras do Sul,PR,Municipal,408,92.7,68.2,1
4113403,Leópolis,PR,Municipal,39,91.0,89.7,1
4113700,Londrina,PR,Estadual,55,88.2,65.3,1
4113700,Londrina,PR,Municipal,4719,90.3,73.0,1
4113759,Lunardelli,PR,Municipal,54,80.7,70.4,1
4113809,Lupionópolis,PR,Municipal,32,90.5,77.7,1
4114005,Mamborê,PR,Municipal,133,91.9,74.7,1
4114203,Mandaguari,PR,Municipal,410,94.5,81.5,1
4114351,Manfrinópolis,PR,Municipal,31,87.0,70.9,1
4114401,Mangueirinha,PR,Municipal,166,90.3,66.1,1
4115606,Matelândia,PR,Municipal,244,91.5,71.4,1
4116604,Nova América da Colina,PR,Municipal,33,84.4,78.8,1
4117214,Nova Santa Bárbara,PR,Municipal,54,91.9,79.2,1
4117453,Ouro Verde do Oeste,PR,Municipal,71,94.0,90.1,1
4117800,Palmital,PR,Municipal,131,90.9,69.5,1
4119251,Pinhal de São Bento,PR,Municipal,34,95.5,97.1,1
4120200,Porto Rico,PR,Municipal,57,66.2,71.9,1
4120705,Quatiguá,PR,Municipal,94,93.3,90.2,1
4121703,Reserva,PR,Municipal,301,88.2,81.1,1
4121752,Reserva do Iguaçu,PR,Municipal,90,90.8,83.1,1
4122156,Rio Bonito do Iguaçu,PR,Estadual,44,83.2,55.7,0
4122156,Rio Bonito do Iguaçu,PR,Municipal,186,90.8,80.3,1
4122800,Salgado Filho,PR,Municipal,58,92.1,93.1,1
4123709,Santa Isabel do Ivaí,PR,Municipal,107,90.8,75.1,1
4123956,Santa Mônica,PR,Municipal,45,90.0,80.2,1
4124004,Santana do Itararé,PR,Municipal,55,94.7,54.5,0
4124301,Santo Antônio do Paraíso,PR,Municipal,27,88.1,81.2,1
4124707,São Jerônimo da Serra,PR,Municipal,88,89.1,71.3,1
4125407,São José da Boa Vista,PR,Municipal,67,90.7,76.2,1
4125704,São Miguel do Iguaçu,PR,Municipal,334,92.9,77.8,1
4125902,São Pedro do Paraná,PR,Municipal,16,90.3,75.0,1
4126009,São Sebastião da Amoreira,PR,Municipal,68,95.8,87.8,1
4126207,Sapopema,PR,Municipal,89,91.0,83.0,1
4126801,Tapejara,PR,Municipal,149,90.1,61.1,1
4126900,Tapira,PR,Municipal,44,91.7,77.4,1
4127205,Terra Boa,PR,Municipal,217,94.1,89.1,1
4127502,Tibagi,PR,Municipal,278,91.2,77.8,1
4127601,Tijucas do Sul,PR,Municipal,242,92.8,68.4,1
4127700,Toledo,PR,Municipal,1590,94.8,81.7,1
4200408,Água Doce,SC,Municipal,75,74.7,72.4,1
4200556,Águas Frias,SC,Municipal,17,72.1,88.2,1
4200606,Águas Mornas,SC,Municipal,85,91.1,79.3,1
4200804,Anchieta,SC,Estadual,19,91.3,52.6,0
4200804,Anchieta,SC,Municipal,47,91.4,91.8,1
4201257,Apiúna,SC,Municipal,93,86.8,70.8,1
4201273,Arabutã,SC,Municipal,55,89.9,96.3,1
4201901,Aurora,SC,Estadual,42,91.3,76.4,1
4201901,Aurora,SC,Municipal,22,77.0,77.1,1
4201950,Balneário Arroio do Silva,SC,Municipal,119,23.0,51.1,0
4202057,Balneário Barra do Sul,SC,Municipal,140,69.6,51.2,0
4202081,Bandeirante,SC,Municipal,45,84.1,56.9,0
4202206,Benedito Novo,SC,Estadual,82,80.3,69.9,1
4202206,Benedito Novo,SC,Municipal,39,85.3,71.7,1
4202438,Bocaina do Sul,SC,Municipal,47,44.0,28.1,0
4202875,Brunópolis,SC,Estadual,11,52.1,81.8,1
4202875,Brunópolis,SC,Municipal,16,75.8,68.8,1
4203402,Campo Belo do Sul,SC,Estadual,33,45.6,37.7,0
4203402,Campo Belo do Sul,SC,Municipal,30,50.2,53.3,0
4204103,Caxambu do Sul,SC,Municipal,46,91.0,60.1,1
4204202,Chapecó,SC,Estadual,791,50.0,63.6,1
4204202,Chapecó,SC,Municipal,1916,50.5,56.3,0
4204400,Coronel Freitas,SC,Municipal,102,92.5,86.7,1
4204558,Correia Pinto,SC,Estadual,44,76.6,58.2,0
4204558,Correia Pinto,SC,Municipal,124,78.8,56.5,0
4205159,Doutor Pedrinho,SC,Municipal,38,50.0,79.1,1
4205456,Forquilhinha,SC,Estadual,67,53.8,59.1,0
4205456,Forquilhinha,SC,Municipal,338,71.0,63.9,1
4205704,Garopaba,SC,Municipal,342,84.9,75.8,1
4205803,Garuva,SC,Municipal,230,45.3,66.7,1
4206702,Herval d'Oeste,SC,Estadual,19,67.3,89.5,1
4206702,Herval d'Oeste,SC,Municipal,206,74.3,59.8,0
4206801,Ibicaré,SC,Municipal,35,92.0,54.4,0
4207205,Imaruí,SC,Estadual,15,70.5,40.0,0
4207205,Imaruí,SC,Municipal,96,63.8,44.9,0
4207577,Iomerê,SC,Municipal,33,88.6,97.1,1
4208500,Ituporanga,SC,Estadual,184,89.8,67.7,1
4208500,Ituporanga,SC,Municipal,114,85.2,77.3,1
4208609,Jaborá,SC,Municipal,40,92.6,77.6,1
4208807,Jaguaruna,SC,Estadual,95,83.1,61.0,1
4208807,Jaguaruna,SC,Municipal,207,27.8,56.3,0
4209151,José Boiteux,SC,Estadual,14,70.3,21.2,0
4209151,José Boiteux,SC,Municipal,59,57.1,52.8,0
4209607,Lauro Muller,SC,Estadual,64,89.6,63.6,1
4209607,Lauro Muller,SC,Municipal,98,90.0,72.6,1
4209854,Lindóia do Sul,SC,Municipal,46,89.8,84.6,1
4210050,Macieira,SC,Municipal,16,86.5,56.2,0
4210704,Matos Costa,SC,Municipal,39,76.1,37.3,0
4210852,Mirim Doce,SC,Municipal,27,68.7,74.1,1
4211504,Nova Trento,SC,Estadual,38,85.2,65.7,1
4211504,Nova Trento,SC,Municipal,70,70.8,51.4,0
4211603,Nova Veneza,SC,Estadual,49,66.8,61.8,1
4211603,Nova Veneza,SC,Municipal,103,86.2,79.5,1
4212007,Palma Sola,SC,Municipal,89,89.0,79.9,1
4212106,Palmitos,SC,Estadual,56,79.7,64.0,1
4212106,Palmitos,SC,Municipal,107,76.2,64.4,1
4212700,Petrolândia,SC,Municipal,76,66.4,66.9,1
4212809,Balneário Piçarras,SC,Municipal,374,62.7,53.8,0
4213203,Pomerode,SC,Municipal,356,85.4,70.9,1
4215075,Riqueza,SC,Municipal,39,92.0,72.1,1
4215307,Salete,SC,Estadual,26,83.8,64.7,1
4215307,Salete,SC,Municipal,84,87.9,68.2,1
4215554,Santa Helena,SC,Municipal,24,91.7,66.7,1
4215604,Santa Rosa de Lima,SC,Municipal,37,90.5,86.5,1
4215653,Santa Rosa do Sul,SC,Estadual,19,76.6,68.4,1
4215653,Santa Rosa do Sul,SC,Municipal,97,80.0,74.6,1
4216800,São José do Cerrito,SC,Estadual,37,76.0,52.6,0
4216800,São José do Cerrito,SC,Municipal,37,85.8,65.0,1
4217501,Seara,SC,Estadual,106,73.5,51.3,0
4217501,Seara,SC,Municipal,133,83.6,70.9,1
4217808,Taió,SC,Estadual,57,86.9,76.8,1
4217808,Taió,SC,Municipal,119,86.2,70.3,1
4218202,Timbó,SC,Estadual,168,81.5,70.4,1
4218202,Timbó,SC,Municipal,263,85.5,78.0,1
4218756,Tunápolis,SC,Estadual,12,76.6,91.7,1
4218756,Tunápolis,SC,Municipal,38,89.5,73.7,1
4218905,Urubici,SC,Municipal,113,61.5,76.9,1
4218954,Urupema,SC,Estadual,17,78.9,29.4,0
4218954,Urupema,SC,Municipal,26,82.1,36.3,0
4219002,Urussanga,SC,Estadual,108,84.2,69.6,1
4219002,Urussanga,SC,Municipal,108,86.3,71.9,1
4219101,Vargeão,SC,Municipal,40,89.5,52.7,0
4219309,Videira,SC,Estadual,170,86.2,63.2,1
4219309,Videira,SC,Municipal,414,75.0,64.1,1
4300208,Ajuricaba,RS,Estadual,13,43.7,53.8,0
4300208,Ajuricaba,RS,Municipal,33,44.6,81.9,1
4300406,Alegrete,RS,Estadual,346,34.3,46.6,0
4300406,Alegrete,RS,Municipal,155,15.4,41.0,0
4300471,Almirante Tamandaré do Sul,RS,Estadual,11,37.5,36.4,0
4300646,Ametista do Sul,RS,Estadual,19,36.2,78.9,1
4300646,Ametista do Sul,RS,Municipal,48,40.9,70.8,1
4301552,Áurea,RS,Estadual,11,54.8,81.8,1
4301552,Áurea,RS,Municipal,16,57.6,37.5,0
4301602,Bagé,RS,Estadual,294,9.9,36.6,0
4301602,Bagé,RS,Municipal,604,15.1,46.7,0
4301800,Barracão,RS,Municipal,43,31.1,56.4,0
4301859,Barra do Guarita,RS,Estadual,12,47.9,58.3,0
4301909,Barra do Ribeiro,RS,Estadual,20,19.1,8.8,0
4301909,Barra do Ribeiro,RS,Municipal,52,24.0,44.5,0
4302253,Boa Vista do Sul,RS,Municipal,24,39.2,75.0,1
4302584,Bozano,RS,Municipal,22,56.6,27.3,0
4303004,Cachoeira do Sul,RS,Estadual,305,17.4,40.6,0
4303004,Cachoeira do Sul,RS,Municipal,201,16.6,40.2,0
4303806,Campinas do Sul,RS,Estadual,23,53.8,60.9,1
4303806,Campinas do Sul,RS,Municipal,25,56.3,68.0,1
4304309,Cândido Godói,RS,Estadual,18,55.1,72.2,1
4304309,Cândido Godói,RS,Municipal,35,47.5,48.4,0
4304358,Candiota,RS,Estadual,69,21.8,36.4,0
4304358,Candiota,RS,Municipal,27,35.2,40.9,0
4304655,Capão do Cipó,RS,Municipal,21,47.2,71.8,1
4304663,Capão do Leão,RS,Estadual,37,9.6,39.4,0
4304663,Capão do Leão,RS,Municipal,204,8.0,28.2,0
4304697,Capitão,RS,Municipal,33,52.3,58.5,0
4304705,Carazinho,RS,Estadual,281,33.1,50.8,0
4304705,Carazinho,RS,Municipal,266,20.2,42.0,0
4304903,Casca,RS,Estadual,30,47.5,80.0,1
4304903,Casca,RS,Municipal,54,44.4,76.0,1
4305108,Caxias do Sul,RS,Estadual,771,18.5,45.2,0
4305108,Caxias do Sul,RS,Municipal,2893,21.6,43.2,0
4305116,Centenário,RS,Estadual,13,62.1,69.2,1
4305116,Centenário,RS,Municipal,12,41.8,75.0,1
4305124,Cerrito,RS,Municipal,41,48.3,39.7,0
4305504,Ciríaco,RS,Estadual,17,34.9,82.4,1
4305504,Ciríaco,RS,Municipal,14,44.0,85.7,1
4305587,Colinas,RS,Municipal,25,58.1,39.9,0
4305900,Coronel Bicaco,RS,Estadual,39,44.8,50.8,0
4305900,Coronel Bicaco,RS,Municipal,38,50.2,36.0,0
4306130,Cruzaltense,RS,Municipal,14,61.3,64.3,1
4306379,Dilermando de Aguiar,RS,Municipal,27,33.5,53.6,0
4306502,Dom Feliciano,RS,Estadual,23,51.0,78.3,1
4306502,Dom Feliciano,RS,Municipal,82,16.0,35.0,0
4306700,Dona Francisca,RS,Municipal,15,56.3,26.7,0
4306924,Engenho Velho,RS,Municipal,17,45.9,41.2,0
4306973,Erebango,RS,Estadual,16,34.4,50.0,0
4306973,Erebango,RS,Municipal,13,37.8,38.5,0
4307005,Erechim,RS,Estadual,587,26.0,47.2,0
4307005,Erechim,RS,Municipal,342,19.4,45.9,0
4307104,Herval,RS,Estadual,22,51.8,51.2,0
4307104,Herval,RS,Municipal,22,27.4,64.4,1
4307203,Erval Grande,RS,Estadual,14,36.6,71.4,1
4307203,Erval Grande,RS,Municipal,39,59.4,38.8,0
4308854,Gentil,RS,Municipal,14,53.2,85.7,1
4309126,Gramado dos Loureiros,RS,Municipal,8,38.7,37.5,0
4309407,Guaporé,RS,Estadual,58,37.2,50.8,0
4309407,Guaporé,RS,Municipal,182,22.6,49.2,0
4309753,Ibarama,RS,Estadual,12,30.6,66.7,1
4309753,Ibarama,RS,Municipal,29,33.7,41.4,0
4309951,Ibirapuitã,RS,Estadual,12,51.6,41.7,0
4309951,Ibirapuitã,RS,Municipal,17,30.8,70.6,1
4310405,Independência,RS,Municipal,47,28.3,57.7,0
4310462,Ipiranga do Sul,RS,Municipal,18,64.6,44.4,0
4310702,Itatiba do Sul,RS,Estadual,10,62.7,40.0,0
4310702,Itatiba do Sul,RS,Municipal,19,56.4,36.8,0
4311239,Lagoa Bonita do Sul,RS,Municipal,11,60.0,54.2,0
4311304,Lagoa Vermelha,RS,Estadual,167,26.0,51.6,0
4311304,Lagoa Vermelha,RS,Municipal,99,22.0,54.6,0
4311403,Lajeado,RS,Estadual,154,16.2,51.2,0
4311403,Lajeado,RS,Municipal,579,22.1,47.5,0
4311981,Mariana Pimentel,RS,Municipal,20,28.5,21.9,0
4312005,Mariano Moro,RS,Municipal,12,65.6,58.3,0
4312104,Mata,RS,Estadual,11,54.8,54.5,0
4312104,Mata,RS,Municipal,11,28.9,45.5,0
4312252,Minas do Leão,RS,Estadual,30,27.4,33.6,0
4312252,Minas do Leão,RS,Municipal,55,26.5,69.6,1
4312500,Mostardas,RS,Estadual,41,22.8,39.1,0
4312500,Mostardas,RS,Municipal,89,17.6,40.8,0
4312609,Muçum,RS,Estadual,10,38.2,30.0,0
4312609,Muçum,RS,Municipal,28,40.5,53.6,0
4312617,Muitos Capões,RS,Estadual,19,37.0,78.9,1
4312617,Muitos Capões,RS,Municipal,17,24.6,29.4,0
4313037,Nova Esperança do Sul,RS,Estadual,12,59.3,41.7,0
4313037,Nova Esperança do Sul,RS,Municipal,38,53.7,80.7,1
4313060,Nova Hartz,RS,Estadual,16,41.3,43.8,0
4313060,Nova Hartz,RS,Municipal,228,28.7,45.3,0
4313359,Nova Roma do Sul,RS,Municipal,30,45.4,83.3,1
4313375,Nova Santa Rita,RS,Municipal,357,22.3,64.9,1
4313508,Osório,RS,Estadual,136,11.9,37.3,0
4313508,Osório,RS,Municipal,329,18.9,44.6,0
4313904,Panambi,RS,Estadual,190,44.7,61.8,1
4313904,Panambi,RS,Municipal,323,33.0,51.2,0
4314001,Paraí,RS,Estadual,46,54.9,70.2,1
4314001,Paraí,RS,Municipal,52,54.1,60.0,1
4314050,Parobé,RS,Estadual,14,20.5,50.0,0
4314050,Parobé,RS,Municipal,614,15.3,37.9,0
4314159,Paverama,RS,Estadual,13,53.8,69.2,1
4314159,Paverama,RS,Municipal,47,24.4,40.7,0
4314209,Pedro Osório,RS,Estadual,17,24.5,58.8,0
4314209,Pedro Osório,RS,Municipal,34,26.6,22.3,0
4314456,Pinhal,RS,Municipal,24,60.3,33.2,0
4314704,Planalto,RS,Estadual,33,29.0,60.4,1
4314704,Planalto,RS,Municipal,65,28.2,54.1,0
4314803,Portão,RS,Estadual,9,22.6,44.4,0
4314803,Portão,RS,Municipal,308,12.5,39.7,0
4315131,Pouso Novo,RS,Municipal,17,70.6,94.1,1
4315404,Redentora,RS,Estadual,11,37.0,81.8,1
4315404,Redentora,RS,Municipal,48,51.8,59.9,1
4315552,Rio dos Índios,RS,Estadual,10,49.0,70.0,1
4315552,Rio dos Índios,RS,Municipal,14,57.5,85.7,1
4315750,Riozinho,RS,Estadual,10,51.0,100.0,1
4315750,Riozinho,RS,Municipal,19,40.0,42.1,0
4315800,Roca Sales,RS,Municipal,83,42.3,45.0,0
4315909,Rodeio Bonito,RS,Estadual,36,63.0,59.1,0
4315909,Rodeio Bonito,RS,Municipal,33,66.2,48.8,0
4316105,Ronda Alta,RS,Estadual,19,44.6,52.6,0
4316105,Ronda Alta,RS,Municipal,58,36.1,53.7,0
4316204,Rondinha,RS,Municipal,32,63.6,75.3,1
4316451,Salto do Jacuí,RS,Estadual,43,42.0,65.2,1
4316451,Salto do Jacuí,RS,Municipal,32,45.8,50.9,0
4316600,Sananduva,RS,Estadual,61,35.5,70.5,1
4316600,Sananduva,RS,Municipal,99,36.2,43.2,0
4317400,Santiago,RS,Estadual,139,22.4,58.4,0
4317400,Santiago,RS,Municipal,253,33.2,61.1,1
4317558,Santo Antônio do Palma,RS,Municipal,26,41.9,34.6,0
4319505,São Sebastião do Caí,RS,Estadual,81,46.5,55.9,0
4319505,São Sebastião do Caí,RS,Municipal,128,18.7,37.1,0
4320651,Silveira Martins,RS,Municipal,14,27.5,35.7,0
4320909,Tapejara,RS,Estadual,40,45.9,54.7,0
4320909,Tapejara,RS,Municipal,289,27.7,46.2,0
4321105,Tapes,RS,Estadual,47,22.5,37.6,0
4321105,Tapes,RS,Municipal,85,19.5,59.2,0
4321303,Taquari,RS,Estadual,166,24.2,31.0,0
4321303,Taquari,RS,Municipal,60,8.6,13.2,0
4321329,Taquaruçu do Sul,RS,Estadual,14,45.1,85.7,1
4321329,Taquaruçu do Sul,RS,Municipal,27,46.1,81.5,1
4321451,Teutônia,RS,Estadual,66,41.4,63.2,1
4321451,Teutônia,RS,Municipal,202,37.4,62.9,1
4321469,Tio Hugo,RS,Municipal,33,46.6,69.1,1
4321477,Tiradentes do Sul,RS,Estadual,12,65.0,66.7,1
4321857,Três Palmeiras,RS,Estadual,9,31.5,77.8,1
4321857,Três Palmeiras,RS,Municipal,61,45.7,62.5,1
4322327,Turuçu,RS,Municipal,39,67.6,61.7,1
4322400,Uruguaiana,RS,Estadual,445,16.1,43.9,0
4322400,Uruguaiana,RS,Municipal,521,16.3,47.3,0
4322509,Vacaria,RS,Estadual,255,37.6,47.4,0
4322509,Vacaria,RS,Municipal,461,21.0,38.1,0
4322533,Vale do Sol,RS,Estadual,21,41.3,61.9,1
4322533,Vale do Sol,RS,Municipal,25,55.7,51.6,0
4322558,Vanini,RS,Municipal,13,67.8,69.2,1
4322608,Venâncio Aires,RS,Estadual,222,38.9,63.5,1
4322608,Venâncio Aires,RS,Municipal,265,34.7,59.2,0
4323002,Viamão,RS,Estadual,334,10.1,24.2,0
4323002,Viamão,RS,Municipal,2091,13.0,39.0,0
4323309,Vila Flores,RS,Municipal,26,53.1,68.8,1
4323705,Vista Gaúcha,RS,Municipal,10,43.1,100.0,1
5000807,Anaurilândia,MS,Municipal,105,67.9,80.1,1
5002001,Batayporã,MS,Municipal,185,66.6,67.7,1
5002308,Brasilândia,MS,Municipal,181,41.8,60.8,1
5002902,Cassilândia,MS,Municipal,230,17.7,54.4,0
5003256,Costa Rica,MS,Municipal,451,37.7,54.9,0
5004809,Japorã,MS,Estadual,28,37.3,53.6,0
5004809,Japorã,MS,Municipal,93,15.8,41.7,0
5006259,Novo Horizonte do Sul,MS,Municipal,79,59.0,78.4,1
5006903,Porto Murtinho,MS,Municipal,228,22.1,67.4,1
5007208,Rio Brilhante,MS,Municipal,569,23.5,52.8,0
5007802,Selvíria,MS,Municipal,97,26.4,59.8,0
5008305,Três Lagoas,MS,Municipal,1634,78.8,83.0,1
5008404,Vicentina,MS,Estadual,14,58.1,57.1,0
5008404,Vicentina,MS,Municipal,78,71.5,53.8,0
5100805,Apiacás,MT,Municipal,128,41.6,74.2,1
5101209,Araguainha,MT,Municipal,10,58.8,100.0,1
5101902,Brasnorte,MT,Municipal,217,37.0,69.1,1
5102637,Campo Novo do Parecis,MT,Estadual,78,19.6,44.2,0
5102637,Campo Novo do Parecis,MT,Municipal,701,76.6,69.9,1
5102678,Campo Verde,MT,Estadual,33,8.4,48.5,0
5102678,Campo Verde,MT,Municipal,567,64.8,65.3,1
5102694,Canabrava do Norte,MT,Municipal,73,50.0,78.9,1
5103353,Confresa,MT,Municipal,583,15.3,54.2,0
5103437,Curvelândia,MT,Municipal,71,46.6,93.0,1
5103452,Denise,MT,Municipal,82,71.6,83.6,1
5103858,Gaúcha do Norte,MT,Municipal,100,28.4,59.6,0
5103957,Glória D'Oeste,MT,Municipal,49,89.0,83.8,1
5104906,Jangada,MT,Estadual,64,34.9,54.9,0
5104906,Jangada,MT,Municipal,55,56.5,54.9,0
5105002,Jauru,MT,Municipal,111,63.0,74.7,1
5105101,Juara,MT,Estadual,178,12.9,54.0,0
5105101,Juara,MT,Municipal,212,45.4,64.1,1
5105200,Juscimeira,MT,Municipal,138,47.3,67.1,1
5105507,Vila Bela da Santíssima Trindade,MT,Estadual,52,23.5,34.6,0
5105507,Vila Bela da Santíssima Trindade,MT,Municipal,148,28.3,52.4,0
5106000,Nortelândia,MT,Municipal,67,61.6,65.5,1
5106109,Nossa Senhora do Livramento,MT,Estadual,16,46.7,68.2,1
5106109,Nossa Senhora do Livramento,MT,Municipal,103,62.1,82.1,1
5106240,Nova Ubiratã,MT,Municipal,213,83.3,58.4,0
5106265,Novo Mundo,MT,Municipal,106,55.6,67.7,1
5106273,Novo Horizonte do Norte,MT,Municipal,49,79.9,69.1,1
5106851,Porto Estrela,MT,Municipal,27,86.7,77.7,1
5107107,São José dos Quatro Marcos,MT,Municipal,182,91.1,68.7,1
5107248,Santa Carmem,MT,Municipal,95,87.9,93.9,1
5107305,São José do Rio Claro,MT,Municipal,228,84.5,60.3,1
5107578,Rondolândia,MT,Estadual,46,45.3,45.5,0
5107578,Rondolândia,MT,Municipal,11,41.7,71.4,1
5107909,Sinop,MT,Estadual,110,13.7,46.8,0
5107909,Sinop,MT,Municipal,2442,66.9,54.3,0
5107941,Tabaporã,MT,Municipal,176,51.3,62.4,1
5107958,Tangará da Serra,MT,Municipal,1185,30.5,58.9,0
5108055,Terra Nova do Norte,MT,Municipal,165,70.4,61.1,1
5108352,Vale de São Domingos,MT,Municipal,42,67.3,23.9,0
5201207,Anhanguera,GO,Municipal,16,94.8,81.2,1
5201603,Araçu,GO,Municipal,46,93.7,93.2,1
5201702,Aragarças,GO,Municipal,223,91.7,72.2,1
5202155,Araguapaz,GO,Municipal,93,73.7,69.0,1
5203559,Bonfinópolis,GO,Municipal,123,87.9,86.3,1
5203906,Buriti Alegre,GO,Municipal,109,95.0,64.9,1
5204300,Caçu,GO,Municipal,118,89.5,91.4,1
5204409,Caiapônia,GO,Municipal,149,89.4,84.8,1
5204706,Campinorte,GO,Municipal,144,92.4,81.7,1
5204904,Campos Belos,GO,Municipal,222,92.6,75.7,1
5204953,Campos Verdes,GO,Municipal,47,91.6,82.8,1
5205109,Catalão,GO,Municipal,951,89.5,76.9,1
5205406,Ceres,GO,Municipal,164,94.1,94.5,1
5205521,Colinas do Sul,GO,Municipal,56,93.7,58.9,0
5205901,Corumbaíba,GO,Municipal,101,93.6,82.6,1
5206404,Crixás,GO,Municipal,119,93.1,78.6,1
5206503,Cromínia,GO,Municipal,44,84.4,72.4,1
5207402,Edéia,GO,Municipal,156,94.9,72.3,1
5207600,Fazenda Nova,GO,Municipal,39,93.3,100.0,1
5208103,Formoso,GO,Municipal,45,94.5,86.7,1
5208301,Divinópolis de Goiás,GO,Municipal,73,90.0,80.4,1
5210208,Iporá,GO,Municipal,364,94.9,83.0,1
5210802,Itajá,GO,Municipal,35,92.4,82.9,1
5211206,Itapuranga,GO,Municipal,258,94.8,85.1,1
5211800,Jaraguá,GO,Municipal,460,95.4,84.0,1
5212105,Joviânia,GO,Municipal,79,87.7,67.2,1
5213707,Montes Claros de Goiás,GO,Municipal,96,91.5,75.0,1
5214705,Nova América,GO,Municipal,21,92.2,95.2,1
5214879,Nova Iguaçu de Goiás,GO,Municipal,40,93.3,95.1,1
